ActID,ActionID,EmpID,EffectiveDt
1954,10,1490,19/Jun/2023
1955,91,394,27/Sep/2023
1956,10,1491,27/Jun/2023
1957,90,1237,10/Jan/2023
1958,10,1492,13/Feb/2023
1959,90,364,20/Jul/2023
1960,10,1493,18/Apr/2023
1961,90,749,15/Aug/2023
1962,10,1494,05/Jul/2023
1963,91,1453,20/Feb/2023
1964,10,1495,18/May/2023
1965,90,726,28/May/2023
1966,10,1496,20/Jul/2023
1967,91,152,10/Feb/2024
1968,10,1497,21/Aug/2023
1969,90,1022,10/Jul/2023
1970,10,1498,22/Jun/2023
1971,90,511,13/Jun/2023
1972,10,1499,29/Nov/2023
1973,91,981,31/Jul/2023
1974,10,1500,18/Jun/2023
1975,90,869,01/Jan/2024
1976,10,1501,07/Jun/2023
1977,90,357,25/Jun/2023
1978,10,1502,13/Oct/2023
1979,91,1427,02/Mar/2023
1980,10,1503,30/Jan/2023
1981,91,1295,21/Dec/2023
1982,10,1504,24/Dec/2022
1983,91,643,25/Aug/2023
1984,10,1505,15/Sep/2023
1985,91,820,11/Jul/2023
1986,10,1506,03/Aug/2023
1987,90,1220,25/Dec/2023
1988,10,1507,27/Jul/2023
1989,91,1183,05/Jan/2023
1990,10,1508,11/Jul/2023
1991,90,247,24/Mar/2023
1992,10,1509,09/Sep/2023
1993,91,1228,18/May/2023
1994,10,1510,01/Apr/2023
1995,90,146,27/Jun/2023
1996,10,1511,28/Apr/2023
1997,91,1404,13/Dec/2023
1998,10,1512,20/Nov/2022
1999,90,651,18/Aug/2023
2000,10,1513,11/Sep/2023
2001,91,1339,18/Jun/2023
2002,10,1514,11/Sep/2023
2003,90,205,21/Jul/2023
2004,10,1515,18/Jun/2023
2005,90,824,25/Aug/2023
2006,10,1516,09/Apr/2023
2007,90,920,27/Aug/2023
2008,10,1517,12/Jun/2023
2009,90,416,19/Jul/2023
2010,10,1518,06/Aug/2023
2011,90,965,09/Mar/2023
2012,10,1519,09/Jun/2023
2013,91,1214,01/Jul/2023
2014,10,1520,12/Feb/2023
2015,90,1010,31/Aug/2023
2016,10,1521,19/Apr/2023
2017,90,720,14/Jun/2023
2018,10,1522,19/Jul/2023
2019,90,264,21/Apr/2023
2020,10,1523,03/Oct/2023
2021,90,313,16/Jun/2023
2022,10,1524,13/Jun/2023
2023,90,430,01/Apr/2023
2024,10,1525,15/Aug/2023
2025,90,751,30/Mar/2023
2026,10,1526,22/May/2023
2027,91,1417,25/May/2023
2028,10,1527,30/Apr/2023
2029,90,436,03/Aug/2023
2030,10,1528,19/Aug/2023
2031,91,305,04/Apr/2023
2032,10,1529,12/Aug/2023
2033,91,1009,24/Nov/2023
2034,10,1530,06/Mar/2023
2035,90,1022,14/Mar/2023
2036,10,1531,17/Apr/2023
2037,90,762,19/Jun/2023
2038,10,1532,17/Mar/2023
2039,91,1272,24/Dec/2023
2040,10,1533,22/Sep/2023
2041,91,1024,09/Nov/2023
2042,10,1534,30/Apr/2023
2043,91,1503,17/Aug/2023
2044,10,1535,05/Apr/2023
2045,90,623,30/Sep/2023
2046,10,1536,23/Jan/2024
2047,91,185,10/Apr/2023
2048,10,1537,06/Jun/2023
2049,91,1339,21/Apr/2023
2050,10,1538,13/May/2023
2051,90,1164,30/May/2023
2052,10,1539,21/May/2023
2053,91,157,26/Apr/2023
2054,10,1540,02/Jun/2023
2055,90,1012,23/Jun/2023
2056,10,1541,27/May/2023
2057,90,1279,19/May/2023
2058,10,1542,24/Mar/2023
2059,90,1438,29/Apr/2023
2060,10,1543,09/Sep/2023
2061,90,1357,15/Jun/2023
2062,10,1544,26/Nov/2023
2063,90,44,01/Jul/2023
2064,10,1545,29/Jul/2023
2065,90,174,23/Aug/2023
2066,10,1546,08/Jul/2023
2067,90,720,07/Jun/2023
2068,10,1547,12/Feb/2024
2069,91,236,15/Oct/2023
2070,10,1548,18/Feb/2023
2071,91,672,21/Mar/2023
2072,10,1549,05/Aug/2023
2073,91,521,02/Sep/2023
2074,10,1550,05/Oct/2023
2075,91,888,15/Mar/2023
2076,10,1551,09/Jun/2023
2077,91,977,27/Mar/2023
2078,10,1552,04/Apr/2023
2079,90,840,08/Sep/2023
2080,10,1553,21/Apr/2023
2081,91,727,21/Aug/2023
2082,10,1554,10/Feb/2023
2083,91,331,20/Jun/2023
2084,10,1555,14/Jun/2023
2085,91,1145,30/Jul/2023
2086,10,1556,23/May/2023
2087,90,930,28/Mar/2023
2088,10,1557,15/Jun/2023
2089,90,577,14/Apr/2023
2090,10,1558,01/Nov/2023
2091,90,1284,30/Jan/2023
2092,10,1559,12/Jul/2023
2093,91,443,22/Jul/2023
2094,10,1560,22/Apr/2023
2095,91,1232,13/Mar/2023
2096,10,1561,07/Mar/2023
2097,91,935,20/Aug/2023
2098,10,1562,01/Jul/2023
2099,30,11,23/Apr/2017
2100,30,28,14/Nov/2016
2101,30,51,24/Jun/2017
2102,30,53,28/May/2017
2103,30,71,25/Jun/2017
2104,30,76,19/Nov/2017
2105,30,120,23/Mar/2017
2106,30,124,20/Apr/2017
2107,30,138,14/May/2017
2108,30,146,09/Oct/2017
2109,30,152,19/Jun/2017
2110,30,159,06/Oct/2017
2111,30,167,25/Dec/2017
2112,30,177,10/Jun/2017
2113,30,195,14/Sep/2017
2114,30,199,01/Jun/2017
2115,30,205,24/Apr/2017
2116,30,215,20/May/2017
2117,30,226,27/Apr/2017
2118,30,234,30/Jul/2017
2119,30,236,25/Jan/2017
2120,30,257,28/Mar/2017
2121,30,264,02/Sep/2017
2122,30,273,01/May/2017
2123,30,276,22/Mar/2017
2124,30,285,14/Jun/2017
2125,30,287,21/Aug/2017
2126,30,290,25/Jun/2017
2127,30,300,05/Jul/2017
2128,30,311,24/Oct/2017
2129,30,322,02/Jun/2017
2130,30,361,01/Jun/2017
2131,30,387,13/Oct/2017
2132,30,394,13/Aug/2017
2133,30,409,18/Jun/2017
2134,30,436,27/May/2017
2135,30,463,11/Jul/2017
2136,30,477,17/Jun/2017
2137,30,481,14/Jun/2017
2138,30,509,24/Jul/2017
2139,30,511,13/Jul/2017
2140,30,513,25/Feb/2017
2141,30,521,08/Jun/2017
2142,30,525,05/Sep/2017
2143,30,555,10/Jul/2017
2144,30,557,23/Aug/2017
2145,30,577,02/Apr/2017
2146,30,598,18/Jul/2017
2147,30,603,29/Apr/2017
2148,30,623,21/Jul/2017
2149,30,628,15/Apr/2017
2150,30,663,07/Jun/2017
2151,30,701,05/Jul/2017
2152,30,705,27/Sep/2017
2153,30,708,30/Mar/2017
2154,30,710,03/Apr/2017
2155,30,727,15/May/2017
2156,30,734,28/Aug/2017
2157,30,749,24/Oct/2017
2158,30,790,15/Aug/2017
2159,30,812,04/Aug/2017
2160,30,823,25/Jan/2017
2161,30,837,04/Jan/2017
2162,30,839,09/Jul/2017
2163,30,840,17/Feb/2017
2164,30,846,27/Apr/2017
2165,30,847,02/May/2017
2166,30,856,08/Apr/2017
2167,30,858,28/Aug/2017
2168,30,862,16/Oct/2017
2169,30,867,17/Jun/2017
2170,30,910,05/Aug/2017
2171,30,924,08/Oct/2016
2172,30,935,30/Aug/2017
2173,30,937,16/Sep/2017
2174,30,950,15/Jul/2017
2175,30,955,04/May/2017
2176,30,960,05/Nov/2017
2177,30,965,27/May/2017
2178,30,969,23/Nov/2017
2179,30,977,09/Oct/2017
2180,30,985,23/Jun/2017
2181,30,988,09/Sep/2017
2182,30,996,01/Feb/2017
2183,30,1021,06/May/2017
2184,30,1052,17/Feb/2017
2185,30,1054,16/Jul/2017
2186,30,1056,06/Jul/2017
2187,30,1067,15/Nov/2017
2188,30,1076,02/Oct/2017
2189,30,1082,22/Oct/2017
2190,30,1098,19/Jul/2017
2191,30,1118,21/Aug/2017
2192,30,1119,23/Apr/2017
2193,30,1132,10/Jun/2017
2194,30,1139,07/Mar/2017
2195,30,1144,14/Jul/2017
2196,30,1145,24/Jul/2017
2197,30,1148,13/Jun/2017
2198,30,1149,03/Jul/2017
2199,30,1153,13/Jul/2017
2200,30,1157,04/Aug/2017
2201,30,1159,05/Aug/2017
2202,30,1164,29/Aug/2017
2203,30,1165,13/Nov/2017
2204,30,1168,01/Jun/2017
2205,30,1173,14/Mar/2017
2206,30,1176,27/Apr/2017
2207,30,1194,11/Aug/2017
2208,30,1198,18/Jun/2017
2209,30,1207,16/Jun/2017
2210,30,1209,19/Apr/2017
2211,30,1211,21/Aug/2017
2212,30,1214,09/Nov/2017
2213,30,1218,09/Apr/2017
2214,30,1220,09/Jun/2017
2215,30,1235,14/Jul/2017
2216,30,1237,17/Jan/2017
2217,30,1242,29/Jul/2017
2218,30,1245,20/Jun/2017
2219,30,1248,09/May/2017
2220,30,1272,07/Aug/2017
2221,30,1279,03/Oct/2017
2222,30,1284,16/Sep/2017
2223,30,1290,15/Jul/2017
2224,30,1292,10/Feb/2017
2225,30,1294,20/Feb/2017
2226,30,1295,01/May/2017
2227,30,1299,10/Aug/2017
2228,30,1301,14/Jun/2017
2229,30,1303,31/Jul/2017
2230,30,1310,06/Oct/2017
2231,30,1329,07/Nov/2017
2232,30,1339,22/May/2017
2233,30,1357,25/Jun/2017
2234,30,1360,29/Jun/2017
2235,30,1369,07/May/2017
2236,30,1427,22/Sep/2017
2237,30,1438,10/Jul/2017
2238,30,1453,18/Dec/2017
2239,30,1503,28/Jul/2017
2240,30,3,20/Aug/2018
2241,30,11,28/Feb/2018
2242,30,22,28/Aug/2018
2243,30,41,12/Jun/2018
2244,30,43,06/Sep/2018
2245,30,51,29/Jul/2018
2246,30,106,27/Apr/2018
2247,30,124,04/Nov/2018
2248,30,151,17/Dec/2018
2249,30,177,13/Jan/2019
2250,30,195,14/Sep/2017
2251,30,199,09/Jan/2019
2252,30,203,12/Jun/2018
2253,30,232,26/Jan/2019
2254,30,234,05/Mar/2018
2255,30,236,11/Apr/2018
2256,30,243,28/Nov/2018
2257,30,247,07/Jul/2018
2258,30,257,03/Aug/2018
2259,30,264,24/Oct/2018
2260,30,266,03/Oct/2018
2261,30,276,25/Sep/2018
2262,30,285,26/Jul/2018
2263,30,292,29/Jan/2018
2264,30,314,04/Sep/2018
2265,30,317,06/Aug/2018
2266,30,331,09/Sep/2018
2267,30,338,27/Aug/2018
2268,30,348,29/Aug/2018
2269,30,356,25/Apr/2018
2270,30,361,05/Aug/2018
2271,30,394,18/May/2018
2272,30,425,11/Jun/2018
2273,30,436,03/Aug/2018
2274,30,464,18/Mar/2019
2275,30,474,17/Jan/2018
2276,30,481,12/Mar/2018
2277,30,511,25/Dec/2018
2278,30,525,10/May/2018
2279,30,548,27/Apr/2018
2280,30,563,06/Oct/2018
2281,30,567,20/Nov/2018
2282,30,577,20/May/2018
2283,30,588,06/Jun/2018
2284,30,609,04/May/2018
2285,30,623,14/Sep/2018
2286,30,643,12/Jun/2018
2287,30,672,17/Jun/2018
2288,30,687,26/Jun/2018
2289,30,707,26/May/2018
2290,30,710,17/Feb/2019
2291,30,721,25/Mar/2018
2292,30,734,18/Feb/2018
2293,30,749,04/Jun/2018
2294,30,753,10/Jun/2018
2295,30,758,12/Apr/2018
2296,30,782,10/Mar/2018
2297,30,812,14/Aug/2018
2298,30,823,25/Jul/2018
2299,30,840,30/Apr/2018
2300,30,854,06/Dec/2017
2301,30,855,20/Oct/2018
2302,30,869,11/Aug/2018
2303,30,910,19/Oct/2018
2304,30,933,01/Jul/2018
2305,30,937,25/Jun/2018
2306,30,945,13/May/2018
2307,30,960,26/Oct/2018
2308,30,962,28/May/2018
2309,30,969,02/Oct/2018
2310,30,981,02/Sep/2018
2311,30,988,23/Jul/2018
2312,30,1009,01/May/2018
2313,30,1010,13/Dec/2018
2314,30,1012,09/Jul/2018
2315,30,1014,09/Aug/2018
2316,30,1021,31/Jul/2018
2317,30,1070,26/Jun/2018
2318,30,1139,24/Sep/2018
2319,30,1144,15/Jul/2018
2320,30,1145,26/Apr/2018
2321,30,1153,18/Nov/2018
2322,30,1164,21/Jan/2018
2323,30,1165,31/Jul/2018
2324,30,1168,26/Jan/2018
2325,30,1173,10/Jun/2018
2326,30,1183,05/Apr/2018
2327,30,1218,07/May/2018
2328,30,1232,13/Jun/2018
2329,30,1233,13/Sep/2018
2330,30,1235,03/Jul/2018
2331,30,1237,22/Jul/2018
2332,30,1244,01/Sep/2018
2333,30,1245,05/Aug/2018
2334,30,1248,25/Jun/2018
2335,30,1272,20/Jun/2018
2336,30,1279,20/Jul/2018
2337,30,1284,30/Dec/2017
2338,30,1289,18/Sep/2018
2339,30,1290,07/May/2018
2340,30,1292,16/Jun/2018
2341,30,1294,15/Sep/2018
2342,30,1295,06/Jul/2018
2343,30,1298,30/May/2018
2344,30,1299,10/May/2018
2345,30,1303,14/Jun/2018
2346,30,1310,12/Jul/2018
2347,30,1319,04/Nov/2018
2348,30,1321,30/Jun/2018
2349,30,1339,04/Mar/2018
2350,30,1357,17/Sep/2018
2351,30,1360,10/Aug/2018
2352,30,1377,03/Jun/2018
2353,30,1404,11/Jun/2018
2354,30,1417,24/May/2018
2355,30,1427,12/Oct/2018
2356,30,1438,28/Apr/2018
2357,30,1453,12/May/2018
2358,30,6,23/May/2019
2359,30,71,20/Oct/2018
2360,30,106,20/Nov/2019
2361,30,124,05/Oct/2019
2362,30,140,04/Jan/2019
2363,30,141,16/Sep/2019
2364,30,151,15/Apr/2019
2365,30,175,21/Jul/2019
2366,30,177,24/Jun/2019
2367,30,180,04/Jun/2019
2368,30,203,20/Feb/2019
2369,30,205,27/Jun/2019
2370,30,232,31/Jan/2019
2371,30,236,24/May/2019
2372,30,243,13/Jul/2019
2373,30,247,15/Feb/2019
2374,30,266,06/May/2019
2375,30,276,18/Jul/2019
2376,30,285,10/Jun/2019
2377,30,292,25/Sep/2019
2378,30,305,20/Aug/2019
2379,30,311,28/May/2019
2380,30,317,06/May/2019
2381,30,356,14/Jun/2019
2382,30,364,24/Jun/2019
2383,30,368,17/Sep/2019
2384,30,425,13/Feb/2019
2385,30,463,19/Mar/2019
2386,30,509,08/Jul/2019
2387,30,548,15/Jul/2019
2388,30,563,22/Jul/2019
2389,30,585,09/Nov/2018
2390,30,655,20/Jul/2019
2391,30,666,02/Mar/2019
2392,30,686,08/Oct/2019
2393,30,692,23/Feb/2019
2394,30,707,06/May/2019
2395,30,717,19/May/2019
2396,30,721,22/Jul/2019
2397,30,722,24/Mar/2019
2398,30,753,03/Jul/2019
2399,30,758,01/Jul/2019
2400,30,762,10/Jul/2019
2401,30,771,21/Sep/2019
2402,30,783,22/Mar/2019
2403,30,823,12/Jan/2020
2404,30,847,13/Aug/2019
2405,30,850,01/Apr/2019
2406,30,852,26/Feb/2019
2407,30,856,07/Mar/2019
2408,30,867,15/Jul/2019
2409,30,888,12/May/2019
2410,30,901,05/Apr/2019
2411,30,920,04/Jun/2019
2412,30,921,24/Jun/2019
2413,30,930,16/Jul/2019
2414,30,954,10/Aug/2019
2415,30,981,28/Feb/2019
2416,30,1010,14/May/2019
2417,30,1064,24/Aug/2019
2418,30,1067,24/May/2019
2419,30,1120,13/Oct/2019
2420,30,1145,22/Dec/2019
2421,30,1153,13/Jul/2019
2422,30,1159,27/Aug/2019
2423,30,1164,30/Mar/2019
2424,30,1165,27/Jul/2019
2425,30,1173,31/Mar/2019
2426,30,1218,14/Jul/2019
2427,30,1220,06/May/2019
2428,30,1232,26/Aug/2019
2429,30,1235,25/Aug/2019
2430,30,1237,16/Jan/2019
2431,30,1242,05/Nov/2018
2432,30,1244,20/May/2019
2433,30,1245,17/Jul/2019
2434,30,1248,21/Sep/2019
2435,30,1272,08/May/2019
2436,30,1279,31/Dec/2019
2437,30,1284,16/Apr/2019
2438,30,1289,20/Aug/2019
2439,30,1290,04/Jan/2019
2440,30,1292,25/Nov/2019
2441,30,1294,01/Oct/2019
2442,30,1295,01/Apr/2019
2443,30,1298,05/Jul/2019
2444,30,1299,08/Oct/2019
2445,30,1301,27/Jun/2019
2446,30,1303,26/Apr/2019
2447,30,1310,08/Jan/2019
2448,30,1319,16/Aug/2019
2449,30,1321,26/Mar/2019
2450,30,1329,23/Mar/2019
2451,30,1357,30/May/2019
2452,30,1360,15/Sep/2019
2453,30,1369,19/Aug/2019
2454,30,1377,16/Apr/2019
2455,30,1417,26/Nov/2019
2456,30,1427,15/Jun/2019
2457,30,1453,09/Sep/2019
2458,30,1503,01/Oct/2019
2459,30,6,21/Nov/2020
2460,30,28,04/Jul/2020
2461,30,41,13/Apr/2020
2462,30,44,19/Aug/2020
2463,30,70,25/Aug/2020
2464,30,81,20/Jul/2020
2465,30,106,31/Mar/2020
2466,30,140,08/Jan/2020
2467,30,152,25/Jun/2020
2468,30,157,15/Aug/2020
2469,30,180,21/Jun/2020
2470,30,203,20/May/2020
2471,30,217,30/May/2020
2472,30,247,17/Nov/2019
2473,30,276,02/Sep/2020
2474,30,285,06/Apr/2020
2475,30,292,16/May/2020
2476,30,299,13/Jul/2020
2477,30,305,25/Aug/2020
2478,30,313,28/Sep/2020
2479,30,343,20/Apr/2020
2480,30,356,13/Jun/2020
2481,30,416,12/Dec/2020
2482,30,443,16/Sep/2020
2483,30,451,18/Apr/2020
2484,30,464,21/Jun/2020
2485,30,548,18/Feb/2020
2486,30,585,16/Aug/2020
2487,30,641,01/May/2020
2488,30,655,10/Feb/2020
2489,30,656,11/Aug/2020
2490,30,657,13/Jun/2020
2491,30,672,30/Jun/2020
2492,30,686,15/Jun/2020
2493,30,705,20/Dec/2019
2494,30,712,24/May/2020
2495,30,715,15/Jul/2020
2496,30,751,26/Oct/2020
2497,30,790,24/Sep/2020
2498,30,850,17/Apr/2020
2499,30,852,26/Jul/2020
2500,30,854,14/Jan/2020
2501,30,867,09/Sep/2020
2502,30,921,12/Sep/2020
2503,30,933,15/May/2020
2504,30,950,22/Jun/2020
2505,30,954,20/Aug/2020
2506,30,960,29/Apr/2020
2507,30,1010,13/Apr/2020
2508,30,1014,27/Apr/2020
2509,30,1022,12/Nov/2020
2510,30,1031,24/Jan/2020
2511,30,1054,03/Sep/2020
2512,30,1070,20/Aug/2020
2513,30,1218,04/May/2020
2514,30,1228,31/Jul/2020
2515,30,1235,25/Jun/2020
2516,30,1237,11/Sep/2020
2517,30,1242,24/Jun/2020
2518,30,1245,24/Apr/2020
2519,30,6,18/Apr/2021
2520,30,10,10/Oct/2021
2521,30,22,23/May/2021
2522,30,28,29/Mar/2021
2523,30,41,16/May/2021
2524,30,72,19/Apr/2021
2525,30,81,11/Jun/2021
2526,30,121,21/Jun/2021
2527,30,152,05/Mar/2021
2528,30,157,28/Sep/2021
2529,30,195,03/Jul/2021
2530,30,243,28/Apr/2021
2531,30,247,13/Oct/2021
2532,30,264,19/Jun/2021
2533,30,292,08/Aug/2021
2534,30,299,12/Aug/2021
2535,30,305,16/Sep/2021
2536,30,313,16/Jun/2021
2537,30,425,27/Feb/2021
2538,30,436,23/Feb/2021
2539,30,451,15/Mar/2021
2540,30,504,16/Feb/2021
2541,30,548,28/Jun/2021
2542,30,656,08/Jun/2021
2543,30,657,05/Dec/2020
2544,30,672,19/Jun/2021
2545,30,715,25/Nov/2021
2546,30,772,21/Apr/2021
2547,30,856,02/Jun/2021
2548,30,878,20/Apr/2021
2549,30,924,23/Oct/2021
2550,30,981,17/May/2021
2551,30,1007,07/Sep/2021
2552,30,1010,30/Mar/2021
2553,30,1067,17/Jun/2021
2554,30,1098,22/Nov/2020
2555,30,1145,08/Mar/2021
2556,30,1157,30/Jul/2021
2557,30,1233,22/Mar/2021
2558,30,1235,18/Jun/2021
2559,30,1237,04/Aug/2021
2560,30,1245,11/Oct/2021
2561,30,22,26/Jun/2022
2562,30,81,13/Jul/2022
2563,30,97,05/May/2022
2564,30,152,20/Oct/2022
2565,30,157,19/Sep/2022
2566,30,185,13/Apr/2022
2567,30,292,04/Apr/2022
2568,30,305,29/Jul/2022
2569,30,347,08/May/2022
2570,30,511,05/May/2022
2571,30,555,26/Jun/2022
2572,30,751,24/Feb/2022
2573,30,758,06/May/2022
2574,30,762,16/May/2022
2575,30,772,30/Apr/2022
2576,30,1054,27/Jan/2022
2577,30,1157,27/Mar/2022
2578,30,1295,06/Jun/2022
2579,30,1321,09/Apr/2022
2580,30,1329,05/Sep/2022
2581,30,1339,06/May/2022
2582,30,869,16/May/2023
2583,30,1024,17/Aug/2023
2584,30,1220,10/Aug/2023
2585,30,1279,24/Mar/2023
2586,30,1329,23/May/2023
